Stock Code,Market Value of Equity,Total Market Value,Stock Return,Total Investment Expenditure,Amortization and Depreciation,Book Value,Operating Income after Depreciation,Annual Dividends,Leverage,Cash,Age,Size,Investment2019,Investment2018,V/P,Difference
2832,5213952.75,8005935.51,0.053977,63610.22355,32587.20469,3128371.65,603775.7285,97207.89228,0.36966,225527.2033,1.361727836,5.079437352,69305.42414,31023.018860000004,0.6687688425733309,38282.40528
688021,660853.62,2806166.94,0.252069,4493.804615999999,6112.895985,158604.8688,38540.98312,9982.114628,1.15066,11757.83948,0.903089987,6.06,7389.642089,-1619.0913690000007,0.2830352098592871,9008.733458
300193,4149735.27,4592525.87,0.146835,52701.637930000004,21267.39326,995936.4648,277866.2737,68910.83587000001,0.25051,104066.6362,1.230448921,6.13409202,16628.71543,31434.244670000004,0.29481106330304874,-14805.529240000003
2485,3748160.0,3748160.0,0.12766,60345.376,30922.32,749632.0,196403.58399999997,52636.16051,0.9470799999999999,94865.9296,1.361727836,5.823305048,53138.03914,29423.055999999997,0.24092349184007938,23714.983140000004
2406,2498367.69,3371610.0,0.164729,15489.879680000002,19986.94152,1449053.26,428919.765,105085.3424,0.9261,54889.8108,1.230448921,4.82,49821.70708,-4497.0618399999985,0.7258664178429557,54318.76892
603225,2058050.49,17284653.64,0.051959000000000005,34575.248230000005,22124.04277,782059.1862,186912.1455,33457.27404,0.56202,313370.7705,0.301029996,4.782069606,7819.357031999999,12451.205460000005,0.44716780713513393,-4631.848428000006
688028,1154860.71,5089600.0,0.09500900000000001,16841.71869,10971.17675,531235.9266,88185.16382,19224.36571,0.68774,10586.368,0.301029996,4.702516578,8277.464139,5870.541940000001,0.4951237717815234,2406.9221989999987
603585,3783600.0,3783600.0,0.072996,58267.44,24120.45,1778292.0,361882.422,72738.36682000001,1.07246,148922.49599999998,0.903089987,6.3660506429999995,51015.60306,34146.990000000005,0.5300351488240787,16868.613059999996
603786,2091215.0,20865215.0,0.11336500000000001,24048.9725,10717.47688,627364.5,109788.7875,25800.36506,0.55714,136458.5061,0.602059991,6.12210335,21730.33787,13331.49562,0.3264361800001779,8398.84225
2749,2932673.67,4595525.37,0.143652,42230.50085,30059.90512,938455.5744,165168.1811,42448.222539999995,0.42252,40946.13105,1.113943352,5.203919837,27858.49363,12170.595729999997,0.3484474490907159,15687.897900000004
603985,1453670.4,2271360.0,0.10403399999999999,23549.46048,9267.1488,436101.12,65415.168,11970.97574,1.18612,82336.8,0.84509804,5.845737033,7155.438152,14282.31168,0.3166306320004095,-7126.873528000001
2567,6951451.4,7495674.36,0.011287,118869.8189,39101.914130000005,1598833.822,248618.6593,51712.68114,0.9730700000000001,368712.2218,1.322219295,4.9274614,81522.79872,79767.90477,0.24433949093977808,1754.8939500000124
601233,27700437.35,27700437.35,0.171094,346255.4669,297779.7015,12188192.43,2248721.504,472231.5159,0.29713,309413.8852,0.602059991,5.759682427,60449.27941,48475.765399999975,0.484734071233185,11973.514010000028
601137,6919341.29,7707700.53,0.164426,118320.7361,58814.40097,1868222.148,376446.7629,60607.92882000001,0.73802,376906.5559,1.301029996,6.3435807639999995,66052.03195,59506.33512999999,0.30407829426270483,6545.696820000012
300260,1491029.74,2376833.8,0.116698,24751.09368,8014.284853,670963.3829999999,140231.34699999998,29729.04557,0.8163600000000001,72445.89422,1.0791812459999999,5.959955957999999,8535.772504,16736.808827,0.510689776276618,-8201.036323
2645,3354445.19,3925167.2,0.070707,21468.44922,25996.95022,1106966.913,268992.9598,64558.31035,0.70176,56247.645979999994,1.230448921,4.51,41096.29622,-4528.501,0.3894001268018214,45624.79721999999
2367,4168039.18,6341338.86,0.188341,59602.96027,45327.426080000005,708566.6606,197690.0983,30839.655339999998,0.55233,181996.4253,1.4149733480000002,6.014029227000001,30035.723939999996,14275.534189999998,0.20947380089338982,15760.189749999998
2293,7060324.43,7546967.86,0.053364,113671.2233,47657.1899,1129651.909,287496.4108,64111.69961,0.19937,343839.8557,1.278753601,5.461874192000001,30234.427310000003,66014.0334,0.19139274869807535,-35779.60609
603806,25398360.0,25398360.0,0.187683,408913.596,130166.595,7873491.6,2310869.785,575406.5764,1.181,184392.0936,0.602059991,4.508778699,384670.8614,278747.00100000005,0.38686086458966956,105923.86039999995
688300,888384.06,3907491.03,0.445611,10660.60872,5108.208345,408656.6676,79892.37852,14620.305269999999,0.69723,150555.6294,1.361727836,4.526528513,5918.8588,5552.400375,0.5139979541342964,366.4584249999998
688006,1461506.67,15931730.0,0.10055399999999999,14615.0667,15163.1317,438452.001,95801.76222,26153.88109,1.2797100000000001,705297.6871,0.477121255,4.560866164,-454.89395099999996,-548.0650000000005,0.34373304168098257,93.17104900000055
603587,2411100.0,10177380.0,0.11023599999999999,42676.47,22001.2875,626886.0,120362.112,30090.528,1.0428,319773.2796,1.361727836,5.7421761810000005,12570.51096,20675.182500000003,0.288783872,-8104.671540000003
2656,1892976.43,2800202.99,0.09776499999999999,29530.432310000004,14197.323230000002,1097926.3290000001,271187.8034,48813.80461,0.4238,28478.064410000003,1.278753601,5.704962834,21650.35003,15333.109080000002,0.6888184120077776,6317.240949999999
603180,1229851.93,4488676.53,0.10380199999999999,15004.19355,6764.185615,737911.1579999999,156437.1655,38796.41704,0.25631,70292.67446000001,0.84509804,5.645484944,17740.737080000003,8240.007935,0.682681374724881,9500.729145000003
2311,55925730.18,56892869.78,0.172638,715849.3463,279628.6509,19014748.26,3974082.387,906090.7841,0.57188,312341.8551,1.230448921,6.016330204,614198.7391,436220.69539999997,0.38568531800801104,177978.04370000004
300225,2755407.28,2765599.2,0.006848999999999999,47117.46449,18943.42505,468419.2376,78928.64154,15706.799669999999,1.0767799999999998,8573.35752,1.4149733480000002,5.8714700010000005,48318.47764,28174.039439999997,0.18363796317797929,20144.4382
600608,1445406.34,1493030.94,0.013393,17778.49798,12105.2781,563708.4726,146282.3486,34961.48132,1.16935,49449.18473,1.0791812459999999,6.5495930289999995,7709.905823,5673.219880000001,0.4689223303063579,2036.6859429999995
2472,3113959.11,3844677.43,0.070746,48577.76212,28804.121769999998,1432421.1909999999,286484.2381,77923.71277,0.45211999999999997,31026.546860000002,1.51851394,5.034300847,15186.15579,19773.64035,0.5155980289003551,-4587.484560000001
300091,3417746.87,5068689.9,0.051019999999999996,41696.51181,31186.940189999998,1572163.56,341945.5743,90957.52278,0.74911,186983.9704,1.397940009,5.360200776,22700.67471,10509.571620000006,0.5265413808923116,12191.103089999993
2312,5677742.98,5801766.2,0.009592,83462.82181000001,49680.25108,2895648.92,521216.8056,90170.50736,0.81108,33360.15565,1.380211242,5.57681379,75706.74101,33782.57073000001,0.5592406877188567,41924.17027999999
2783,3657019.14,4354321.28,0.168986,44615.63351,20570.732659999998,1755369.187,277348.3316,74884.04952999999,0.20575,155057.3808,0.6989700040000001,5.644377701,12238.85453,24044.90085,0.5108556441217903,-11806.046320000001
300473,4612988.39,4761885.59,0.117254,79343.40031,28831.177439999996,2029714.892,380571.5422,82584.02465,0.7149800000000001,41952.21205,1.176091259,5.553345118999999,104509.7891,50512.22287,0.48644010808139937,53997.56623
2571,1452155.65,2002868.08,0.12803499999999998,22944.059269999998,13976.998130000002,580862.26,157123.2413,36452.59199,0.5789300000000001,34068.78604,1.4623979980000001,4.912554967,19099.84023,8967.061139999996,0.48701292285116127,10132.779090000005
2408,12434710.3,12692746.16,-0.013793000000000001,151703.4657,88597.31089,4227801.502,881496.6132,139276.4649,0.23783,348415.8821,0.0,5.966882581,139780.1328,63106.15481000001,0.386193379747451,76673.97798999998
300123,4388609.38,7647917.95,0.151745,63269.11856,38400.33208,1404355.0019999999,247166.4803,47703.13069,0.69553,426218.4674,0.0,5.605335465,31832.0467,24868.786480000002,0.34898379579555283,6963.2602199999965
300049,1732983.33,1999203.56,0.051176,11264.39165,16030.0958,849161.8317,142234.6068,38403.343839999994,0.37118,83446.75659,1.5051499780000002,4.18,89266.03085,-4765.70415,0.527776314792069,94031.735
300037,9078526.39,13765641.71,0.216198,139809.3064,98728.97449,4630048.459,835723.7468,157951.7882,1.2009,146466.4278,0.9542425090000001,5.319729416,69425.76094,41080.33191000001,0.5593691028277641,28345.429029999985
2702,1374178.85,2072075.6,0.061576,18826.25025,14944.19499,425995.4435,78596.15933,15876.424180000002,0.15505,54101.89392,0.0,6.083439482999999,8711.331984,3882.055260000001,0.3415852715727068,4829.276723999999
2444,10865394.91,11548160.3,0.11109300000000001,183625.174,62476.02073,5324043.506,1482746.116,323238.6534,1.25593,555697.4736,1.113943352,4.638190058999999,137140.8415,121149.15327000001,0.602183885701222,15991.68823
2122,2316599.56,2316600.0,0.020942,39613.85248,14768.3222,370655.9296,84509.55195,14789.17159,1.27998,98826.156,1.0,6.387856021,37988.8158,24845.53028,0.18590548480078617,13143.285519999998
2483,2846015.82,2851178.5,0.046912999999999996,37852.01041,26681.39831,597663.3222,99809.77481,19363.09631,1.14042,36438.06123,1.0791812459999999,6.028992871,25558.36047,11170.612100000002,0.22644484329740655,14387.748369999998
300003,50124460.44,58937078.63,0.025101,370921.0073,438589.0289,25062230.22,4511201.44,793971.4534,1.00947,1738054.449,1.255272505,6.26,472991.0273,-67668.02159999998,0.5482350080109927,540659.0489
300298,6592020.24,8474067.86,0.08702,40211.32346,39552.121439999995,1648005.06,271096.8324,48797.42983,0.97951,145160.7824,1.342422681,4.67,47393.31183,659.2020200000043,0.26881290800624363,46734.109809999994
688012,4474615.35,49421270.7,0.38302600000000003,54814.03804,48102.11501,2192561.522,656672.1757,154974.6335,1.00815,847574.7925,0.477121255,3.2426484689999997,8255.665320999999,6711.923029999998,0.6157477781132092,1543.7422910000005
300326,9546905.03,9787562.12,0.029635,57758.775429999994,73988.51397999999,4105169.163,1046818.137,173771.8107,0.3447,465202.8276,1.0791812459999999,5.45,265209.7278,-16229.738549999995,0.5155894773553688,281439.46635
2884,1581708.86,2909570.62,0.102995,23725.6329,10281.107590000001,427061.3922,111249.4927,19246.16223,1.14586,96743.22312000001,1.041392685,4.604229521000001,27467.165210000003,13444.525309999999,0.3256946563241581,14022.639900000004
300761,2452032.0,23990472.0,0.038643000000000004,30405.1968,20842.272,980812.8,244712.7936,48453.13313,0.45703999999999995,365854.698,1.431363764,6.288721613,21420.95155,9562.9248,0.4761418924801699,11858.02675
300396,4232646.11,4673187.9,0.036742000000000004,27088.9351,29628.52277,2370281.8219999997,662493.7691,111298.9532,0.5466,35516.228039999995,1.431363764,5.31,15918.08029,-2539.587670000001,0.6901342265007645,18457.66796
603338,24794441.67,24794441.67,0.102035,151246.0942,185958.3125,5702721.584,1169057.925,259530.8593,0.95168,1153933.315,1.204119983,6.13,471074.4301,-34712.21830000001,0.25970038577105653,505786.6484
601101,5867991.55,5867991.55,-0.07735800000000001,93301.06565,51344.926060000005,2699276.113,431884.1781,90695.6774,0.84396,72117.61615,1.361727836,7.236155196,73549.11269,41956.13959,0.4914678272046523,31592.973099999996
603978,1964700.56,4129600.0,-0.043365,34578.72986,21120.53102,412587.1176,87674.76249,23935.21016,0.49755,222998.4,1.491361694,5.394402599,18410.81601,13458.198840000001,0.23891442539998256,4952.617169999998
2695,7504805.33,8419405.69,0.06840399999999999,103566.3136,63790.845310000004,2251441.599,568489.0037,92095.21861,0.63294,30394.054539999997,1.4623979980000001,4.949618266,88540.19232,39775.46828999999,0.35873560079115224,48764.72403000001
300138,3031441.87,3828769.15,0.126506,48806.21411,27661.90706,1091319.0729999999,258642.6203,38796.39305,0.84841,162760.9766,0.77815125,5.476630567999999,42563.49008,21144.30705,0.42302007352177917,21419.183030000004
2650,3388288.35,4124160.0,-0.01105,42014.775539999995,30918.131189999996,1152018.039,264964.149,52462.9015,0.39346,56583.4752,1.4471580309999998,5.996302544,19452.417540000002,11096.644349999999,0.39570820033212345,8355.773190000004
2327,3460578.73,5899466.72,0.061162,48102.04435,22061.1894,1141990.981,308337.5648,59509.150010000005,0.38996,116219.4944,0.84509804,5.186262789,15468.26784,26040.854949999997,0.40207927056754234,-10572.587109999997
2522,5250842.25,5561485.44,0.096429,63535.19123,56446.554189999995,1627761.0980000002,288927.5948,45072.704789999996,0.53463,53445.87508,1.491361694,5.95989252,16183.35836,7088.637040000001,0.33901343575939424,9094.721319999999
2409,5282664.04,10738201.27,0.240642,86635.69026,29054.65222,2641332.02,437140.4493,112782.2359,0.15137,493527.7304,0.301029996,6.285209045,66621.26101,57581.03804,0.5373463943979901,9040.222970000003
300109,1921727.54,5288639.25,-0.10005499999999999,26712.01281,10089.069590000001,672604.6390000001,174877.2061,45992.70521,0.7701600000000001,83401.84097,0.6989700040000001,5.838205752,13398.09224,16622.94322,0.4207395695714659,-3224.850980000001
2428,5483110.59,5558051.2,0.181944,76763.54826,58943.438839999995,3289866.354,863589.9179,230578.5081,0.8275899999999999,202257.4832,1.491361694,6.962148796,11725.632,17820.10942,0.7231985879932872,-6094.477420000001
2466,44578859.38,44578859.38,0.200772,548319.9704,239611.3692,23181006.88,4995506.982,1233890.225,0.86624,1316859.506,0.77815125,4.839615079,286790.2905,308708.60120000003,0.594134319624613,-21918.31070000003
2434,11127501.18,12703200.0,0.093426,149293.9742,97365.63532999999,3783350.401,1017721.2579999999,163853.1225,0.72568,293697.984,0.477121255,5.986068122000001,29599.15314,51928.33887000001,0.4142365590666781,-22329.18573000001
300771,1593250.0,6373000.0,0.182375,17260.20833,17127.4375,302717.5,84155.465,16073.693819999999,0.62668,266455.13,0.477121255,5.502314801,74.35166667,132.7708300000013,0.233583229343533,-58.4191633300013
300801,1130100.0,4520400.0,-0.21814,17968.59,8334.4875,192117.0,52255.824,7890.629424,0.31682,37745.34,0.9542425090000001,5.670230625,10173.61224,9634.1025,0.207883154688,539.5097399999995
2497,6572654.22,7449008.87,0.290698,82815.44317,63261.796870000006,2563335.1459999997,606228.762,145494.9029,1.17783,296470.553,1.477121255,5.406636687000001,13492.01595,19553.646299999993,0.45677007170921574,-6061.630349999992
300054,6817226.49,9716535.68,0.23441399999999998,113847.6824,54537.81192000001,2317857.0069999998,385923.1916,62905.480229999994,1.14002,541696.8642,1.301029996,5.995820033999999,50354.08002,59309.87048,0.36665492646618164,-8955.790459999997
300045,3851117.31,5731812.93,0.101655,25224.81838,25032.26252,1540446.924,336587.6529,89532.31567000001,0.74832,83455.19626,1.5051499780000002,5.28,38913.98322,192.5558600000004,0.4584017580821562,38721.42736
300198,3588282.95,4456289.69,0.016471,53106.587660000005,22426.76844,1830024.305,511491.7931,104855.8176,0.47681999999999997,77584.0035,0.477121255,4.243429795,52431.81105,30679.819220000005,0.6277303034350733,21751.99182999999
2337,2127585.32,2130789.02,0.055394000000000006,12765.51192,16488.78623,659551.4492,178408.667,40320.358739999996,0.8786200000000001,91410.84896,1.342422681,5.95,47171.12443,-3723.2743100000007,0.37750988097066207,50894.398740000004
2853,910812.2,2836535.79,0.080473,15574.888619999998,7058.79455,309676.148,79896.44618,14221.56742,0.62429,128126.3216,0.84509804,6.141407363,10917.6326,8516.09407,0.4089101489860236,2401.5385300000016
603358,2036606.13,4638144.0,0.101266,13950.75199,11710.48525,631347.9003,154995.9095,25109.337340000002,0.47684,88588.5504,1.0791812459999999,4.6,31350.662610000003,2240.266740000001,0.3677320672960795,29110.39587
2565,6715300.83,6785004.3,0.022364,96700.33195,44488.867999999995,3827721.473,1006690.747,180197.6438,0.94578,21304.9135,0.9542425090000001,5.374303929,70224.41902,52211.46395000001,0.6893861250671268,18012.95506999999
2440,10497838.53,12885600.0,0.027523000000000002,160616.9295,99729.46604,4933984.109,878249.1714,218684.0437,1.2059799999999998,539520.072,1.301029996,5.919373791,84694.46169,60887.46346,0.5131513045970388,23806.998229999997
2918,2709021.32,8051763.72,0.11843599999999999,47136.97097,17947.26625,1408691.086,420494.2893,91667.75507,0.68253,70936.03837000001,0.477121255,5.899870316,49184.652460000005,29189.70472,0.6531584474309801,19994.947740000003
300443,2230722.05,3330414.66,0.082817,28255.81263,18124.61666,446144.41,86105.87113,14121.362869999999,0.31753000000000003,91253.36168,0.602059991,7.163212559,14183.674369999999,10131.19597,0.2229057164796878,4052.478399999998
2340,20087509.16,20208716.96,0.202469,273190.1246,145634.4414,11851630.4,3194014.394,862383.8864,0.7541,645062.2454,1.361727836,6.3123840410000005,146306.3686,127555.68319999997,0.716645958934357,18750.685400000017
2495,2056132.52,2694601.73,0.032257999999999995,33720.57333,11051.7123,575717.1056,106219.806,22199.93945,0.7767,119343.9106,0.477121255,5.938892882,13918.680669999998,22668.86103,0.30847482333938275,-8750.180360000002
2381,2650773.27,3486017.08,0.10430199999999999,41086.985689999994,27501.772680000002,821739.7137,166813.1619,41703.29047,0.2738,38625.06925,1.0,5.699431532,28827.822,13585.213009999992,0.34892818800991754,15242.608990000008
300169,1494199.78,1854850.89,0.138,24504.87639,7844.548845,821809.8790000001,148747.5881,33914.45009,0.67852,64678.65052999999,1.342422681,6.02534763,23107.87431,16660.327545,0.6030376668805881,6447.546764999999
300072,13534734.43,14850232.31,0.06756799999999999,227383.5384,89667.6156,4060420.329,716664.1881,182032.7038,0.20293,97417.52395,1.278753601,5.82098562,119124.2732,137715.9228,0.32689570416289576,-18591.649600000004
300690,1320250.08,2803175.83,0.098218,18351.47611,12377.3445,765745.0464,212111.3779,47088.72588,0.9278200000000001,114818.082,1.0791812459999999,4.90553204,10275.506370000001,5974.13161,0.711513429874025,4301.374760000001
603187,2742011.33,3694848.0,0.12396700000000001,44694.784680000004,13710.05665,1096804.5320000001,211134.8724,33992.71446,0.23555,86274.7008,1.204119983,5.955244165,33277.5979,30984.728030000006,0.4455729263948272,2292.869869999995
603379,2231055.97,16286708.59,0.103397,35473.789919999996,23983.85168,803180.1492,185133.0244,37767.13698,0.47296000000000005,138925.6243,1.397940009,4.996206508,19486.93526,11489.938239999996,0.41915574950956336,7996.9970200000025
603680,2565147.84,8234004.99,0.048338,29285.43784,24368.90448,846498.7872,160411.5202,42990.287410000004,0.28131,241585.7064,0.602059991,7.204073455,3441.5733520000003,4916.533359999998,0.365250812269671,-1474.9600079999973
2532,2598076.33,3033572.54,0.039655,43387.874710000004,22083.64881,1402961.218,286204.0885,76416.49162999999,0.2933,59943.39339,1.5051499780000002,5.868421016,43141.05746,21304.225900000005,0.6082615951917995,21836.83156
300084,1480587.29,1727598.16,0.015837,23837.45537,15916.313369999998,236893.9664,63132.24205,16351.25069,0.65347,26363.14792,0.6989700040000001,5.639748313999999,7620.138605,7921.142000000002,0.19376712051610814,-301.00339500000155
2379,3325776.0,3325776.0,-0.019126,48556.3296,32842.038,1130763.84,326225.3678,89059.52542,0.48555,116568.4488,1.477121255,6.026380777999999,14457.14827,15714.291599999997,0.42165074076731085,-1257.1433299999971
300263,3686007.91,5004335.09,0.248858,53078.5139,33634.82218,552901.1865,97034.15823,15137.32868,0.75437,99486.18159,1.397940009,5.775460597,20027.002480000003,19443.691719999995,0.16362908303987878,583.3107600000076
688333,991540.57,4416800.0,0.11198399999999999,13782.413919999999,5081.645421,396616.22799999994,66433.21819,15346.0734,1.0367899999999999,15679.64,1.361727836,4.569689027,5481.484156,8700.768498999998,0.4312266224002836,-3219.2843429999975
2371,40294880.91,43176916.02,0.12532000000000001,300196.8628,261916.7259,21759235.69,3350922.296,660131.6924,0.35768,2274991.705,1.146128036,4.23,926500.5017,38280.13690000001,0.5727028889780551,888220.3648
300316,18932329.18,20192172.8,0.161004,119273.6738,175124.0449,7762254.964,1963850.506,349565.39,0.47598,778408.2614,1.0791812459999999,4.66,397401.9533,-55850.371100000004,0.4903047897489389,453252.3244
603508,9328147.66,11524639.28,0.13785799999999998,109605.735,86285.36586,5223762.69,851473.3184,149007.8307,0.15815,476543.8342,0.477121255,5.472381081,14925.036259999999,23320.369139999995,0.601064732836118,-8395.332879999996
2539,2973248.85,4959591.0,0.05819,41328.15902,30104.144610000003,1367694.471,369277.5072,81979.60659,0.15255,229926.6388,1.041392685,5.307273359,20820.546730000002,11224.014409999996,0.5599381868940999,9596.532320000006
2515,4483106.12,5341590.51,0.05,66798.28119,34744.07243,1120776.53,179884.6331,35976.92661,0.57602,229955.4715,1.255272505,5.989477055,47664.60842,32054.208759999994,0.26733148001094204,15610.399660000003
600636,4540878.75,4540878.75,0.08085099999999999,71291.79638,49382.056410000005,1907169.075,400505.5058,75695.54059,0.9697899999999999,224773.4981,1.113943352,6.087324007,36501.626789999995,21909.739969999995,0.47751569377518566,14591.88682
300126,1253442.05,1808547.72,0.148649,20055.0728,8930.774606,188016.3075,33184.87827,7566.152246,0.41217,14522.638190000001,1.361727836,5.780895704,14583.954930000002,11124.298194,0.1635502785558943,3459.656736000001
300151,2447777.41,4301400.0,0.037576,33248.97649,16522.497519999997,1297322.027,281518.8799,61371.115820000006,1.13293,214166.706,0.602059991,5.051051913999999,12210.32965,16726.478970000004,0.607131147498213,-4516.149320000004
603185,1128254.4,4445280.0,0.111601,15607.5192,7615.7172,654387.552,160324.9502,38798.63796,0.30977,68457.312,0.301029996,5.762451496000001,12866.801220000001,7991.802000000001,0.6859275157905097,4874.999220000001
603666,1999793.44,7011159.04,0.13881300000000002,14698.481780000002,11998.76064,799917.3759999999,191180.2529,38236.05057,1.21341,98086.11497000001,1.380211242,6.1,23731.31391,2699.7211400000015,0.4704042240252093,21031.59277
300470,4856231.65,5316106.64,0.11193399999999999,62159.765120000004,40670.94007,2428115.825,582747.798,117132.3074,1.2444899999999999,154805.0254,1.342422681,6.072561487000001,17986.146569999997,21488.825050000007,0.5886669439999387,-3502.6784800000096
600614,2463724.88,2463724.88,0.7717390000000001,34738.52081,18785.90221,1330411.435,220183.0925,34788.92862,1.0967200000000001,128039.78199999999,1.51851394,6.417004436,18122.174730000002,15952.618600000002,0.581663931468413,2169.556130000001
2385,13852087.63,20892740.89,0.16437000000000002,224403.8196,96964.61341,4294147.165,684916.4729,143832.4593,1.07685,65603.20638999999,1.477121255,6.13956535,126164.8141,127439.20618999998,0.3309961586250577,-1274.3920899999794
2626,12019642.58,12021397.58,0.11428599999999998,185102.4957,93152.23,4928053.458000001,1446383.69,254563.5294,0.93753,552022.5769,0.77815125,5.920208725,107765.7114,91950.2657,0.5129618187820423,15815.445699999997
2612,2176711.87,4228887.63,0.181045,35045.06111,11427.73732,696547.7984,137568.1902,34116.91117,0.38089,90413.61752999999,1.477121255,5.837511655,49383.82404,23617.323790000002,0.35782392832990983,25766.500249999997
2588,2940782.44,4523416.44,0.012953000000000001,36465.702260000005,31613.41123,1558614.6930000002,382639.9072,96425.25661,0.23656,30171.18765,1.491361694,5.467253298999999,7991.72332,4852.291030000004,0.6269607117272478,3139.432289999996
300160,2179314.62,2319384.09,0.11275999999999999,37048.34854,16617.27398,762760.1170000001,199843.1507,31375.37465,0.78263,88438.11535,1.113943352,5.55914544,28031.4343,20431.074559999997,0.423130701309497,7600.3597400000035
2501,1963687.68,2101665.55,0.153333,31419.00288,10063.89936,373100.6592,97192.72172,20410.471559999998,1.09558,24043.05389,1.4149733480000002,5.423809295,46660.90119,21355.10352,0.22892003623898483,25305.797669999996
601700,7320678.72,7320678.72,0.26418800000000003,106149.8414,74121.87204,3001478.275,469731.3501,81733.25491,1.21678,100439.712,0.903089987,5.644942986,69180.4139,32027.969360000003,0.4364430431347043,37152.44454
2520,3383029.53,5071830.54,0.070175,54128.47248,27909.993619999997,1319381.517,237488.673,38710.6537,0.97355,248164.6683,0.602059991,5.627718555,40927.0455,26218.47886,0.42775910119301863,14708.566640000001
300307,3458453.46,3496720.0,-0.037528,22307.02482,21615.334130000003,1106705.107,168219.1763,45250.958419999995,0.58944,188333.3392,1.361727836,4.74,83312.78952,691.6906899999958,0.33798830894516185,82621.09883
2382,7774053.41,11703337.38,0.0,115962.9634,80655.80412999999,1710291.75,373698.7474,74739.74948,0.18222,573931.6651,0.477121255,6.034412812999999,19418.93758,35307.159270000004,0.2525930527748324,-15888.221690000002
300382,3178200.25,3178525.81,0.112648,19863.75156,29398.352310000002,921678.0725,215672.669,51761.44055,0.62932,32484.53378,1.255272505,4.33,83932.79744,-9534.600750000001,0.3386685516953691,93467.39818999999
300087,3990906.92,4359243.62,0.30709699999999995,48689.06442,37414.75238,798181.3840000001,174801.7231,46672.06007,0.27979,145424.3672,1.176091259,5.779100103999999,7508.691825,11274.312040000004,0.2293292835212664,-3765.6202150000045
2637,3933540.23,4459274.0,0.184063,67263.53792999999,29009.8592,1730757.701,501054.3545,103217.19699999999,0.22674,169140.2628,0.84509804,6.662499094,68703.60701,38253.67872999999,0.54752879029464,30449.928280000015
2202,40474016.05,41245368.21,0.031061000000000002,538304.4135,394621.6565,16189606.42,4047401.605,1125177.646,1.206,1492257.4219999998,1.204119983,5.347503704,235352.3559,143682.75700000004,0.4752233600006986,91669.59889999995
2536,2351144.42,2498551.95,0.11383900000000001,27625.946939999998,12049.61515,540763.2166,137083.4754,22344.606490000002,0.50797,31206.91386,0.0,6.014507924,11214.95888,15576.331789999998,0.2753358312033116,-4361.372909999998
300041,3102518.3,4316723.86,0.015015,45917.27084,23268.88725,899730.307,197040.9372,41575.637760000005,0.38576,165632.6945,0.0,6.264649668,45138.228489999994,22648.383589999998,0.33305667721704396,22489.844899999996
300135,2442240.0,2442240.0,0.039216,43471.872,13127.04,610560.0,104100.48,18217.584,0.98488,69945.7536,1.255272505,6.1277429,39933.798910000005,30344.832000000002,0.27088764499999995,9588.966910000003
2956,1093800.0,4375200.0,0.05193300000000001,14328.78,11484.9,262512.0,66021.768,15713.18078,0.15359,102292.17599999999,0.77815125,6.657155484,5639.41404,2843.880000000001,0.28597835481654416,2795.5340399999986
2831,11340159.56,23286968.25,0.10532899999999999,149690.1062,70875.99725,2268031.912,368555.1857,96930.01384,0.52946,519532.2617,0.6989700040000001,5.3285570589999995,116802.5095,78814.10895000001,0.21410413199998818,37988.40054999999
601088,300961442.7,300961442.7,0.06043,4995959.948,1730528.295,60192288.54,12760765.17,3088105.171,0.31589,12643390.21,1.041392685,5.5657570210000005,3964234.027,3265431.653,0.2275983129579117,698802.3739999998
300011,2645701.67,3301623.79,0.008532,15874.210019999999,20504.18794,608511.3841,122615.0439,22561.16808,0.80993,75739.24974,0.9542425090000001,4.5,82458.87097,-4629.977920000001,0.25887104697784613,87088.84889000001
2850,4226864.96,9555000.0,0.258993,75238.19628999999,33286.56156,2197969.779,629718.3417,125943.6683,0.45966,399781.2,1.491361694,5.389132997999999,20346.542840000002,41951.63472999999,0.6450937791480142,-21605.09188999999
300145,6080600.28,6674330.68,0.080997,90600.94417,45604.5021,2128210.098,578873.1467,126773.2191,0.36112,357276.9213,0.602059991,5.519681713,93907.5746,44996.442070000005,0.4270314585704818,48911.13253
600630,3224699.52,3224699.52,0.116176,51595.19232,29425.38312,870668.8704,179793.1217,31284.00318,0.7289899999999999,18219.55229,0.9542425090000001,5.440354516,31525.46868,22169.809200000003,0.3058129801279147,9355.659479999998
2489,7871696.24,9116335.95,-0.011792,118075.4436,83636.77255,1731773.1730000002,432077.4066,102402.3454,1.00147,306947.0314,1.361727836,5.966802456,69290.60615,34438.671050000004,0.2615595032346116,34851.9351
2511,15868257.17,16570563.52,-0.018605,207874.1689,95209.54302000001,4284429.436000001,874023.6049,198403.3583,0.48183000000000004,741698.4232,1.204119983,5.872485282,75597.96398,112664.62587999998,0.3044586337954643,-37066.66189999998
300107,2481489.87,4078013.61,0.04507,37470.497039999995,26676.0161,818891.6571,218234.6266,37754.5904,0.49508,224413.08899999998,1.146128036,5.532890171,5148.967406000001,10794.480939999994,0.4007701006226876,-5645.513533999993
2623,3558491.84,3568000.0,0.574859,44481.148,32026.426560000004,1067547.5520000001,315994.0754,49295.07576,0.982,149392.16,0.0,5.444952715,24735.07678,12454.721439999998,0.3766241433631704,12280.355340000002
